,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
871,2011-06-09 09:03:03,1307590383.0,teg,50.45,0.0,1379.780029,0.0,0.0,77.99,13.44,0.80,1.31,5.97,10.99,3.35,9.84,63.29,6150000000.0,6150000000.0,13.98,1.98,1.25,7.64,1.25,852300000.0,7.64,293700000.0,3.75,146.90,14.50,195300000.0,2.51,2380000000.0,1.36,38.55,6150000000.0,0.91,0.73,52.80,4160000.0,8.70,5.40,4150000.0000000005,underperform
872,2004-02-15 13:11:27,1076830887.0,tgt,41.17,0.0,1419.040039,0.0,0.0,1.216,22.22,0.82,3.70,3.64,5.86,5.76,17.58,50.91,37520000000.0,49510000000.0,0.00,1.21,1.06,10.72,1.06,14660000000.0,10.72,1700000000.0,1.853,20.90,10.10,495000000.0,0.54,12480000000.0,1.545,11.26,2400000000.0,1.006,1.00,85.86,10890000.0,2.611,1.21,10410000.0,underperform
873,2005-01-18 04:07:43,1106001463.0,tgt,49.75,20.840417779936843,2108.290039,48.57156817687228,-27.73115039693544,0.773,23.65,0.93,3.56,4.08,6.56,6.13,16.73,51.63,44550000000.0,52550000000.0,19.43,1.29,1.11,10.62,1.11,16370000000.000002,10.62,1930000000.0,2.104,11.30,9.70,1590000000.0,1.77,9590000000.0,1.624,13.846,3050000000.0,1.017,10.75,85.34,12400000.0,3.225,1.55,12390000.0,underperform
874,2005-02-04 02:57:48,1107466068.0,tgt,51.74,25.67403449113432,1267.430054,-10.683982187482172,36.358016678616494,0.773,24.59,0.97,3.71,4.08,6.56,6.13,16.73,51.63,46330000000.0,53950000000.0,20.21,1.33,1.14,10.9,1.14,16370000000.000002,10.9,1930000000.0,2.10,11.30,9.70,1590000000.0,1.77,9590000000.0,1.624,13.846,3050000000.0,1.017,10.75,84.34,10220000.0,2.545,1.28,12400000.0,outperform
875,2011-11-07 23:31:01,1320688861.0,tgt,52.83,28.3215933932475,1173.47998,-17.304660351447627,45.62625374469513,116.56,12.55,0.51,2.33,4.33,7.76,7.44,19.51,97.89,51920000000.0,51920000000.0,12.17,1.12,0.76,7.02,0.76,21660000000.0,7.02,2960000000.0,4.21,3.70,4.60,913000000.0,1.35,17610000000.0,1.38,22.37,51920000000.0,0.88,0.11,88.10,11660000.0,1.60,1.70,11730000.0,outperform
876,2012-01-07 12:51:41,1325920901.0,tgt,48.95,18.897255282973042,1191.369995,-16.043947862136395,34.94120314510944,124.74,11.39,0.47,2.13,4.31,7.80,7.23,19.79,100.54,51090000000.0,51090000000.0,11.36,0.97,0.74,6.81,0.74,21660000000.0,6.81,2980000000.0,4.30,3.70,5.10,821000000.0,1.22,19040000000.0,1.30,22.74,5390000000.0,0.81,0.10,84.60,9300000.0,1.60,1.40,10670000.0,outperform
877,2013-05-12 12:08:01,1368340681.0,tgt,69.74,69.39519067282,883.919983,-37.71000403745479,107.10519471027479,106.58,15.43,0.61,2.71,4.09,7.33,7.08,18.52,111.62,61590000000.0,61590000000.0,12.61,1.29,0.84,8.20,0.84,22730000000.0,8.20,3000000000.0,4.52,2.00,6.80,788000000.0,1.23,17650000000.0,1.17,25.66,5320000000.0,0.58,0.14,85.60,18410000.0,5.20,2.90,20240000.0,outperform
878,2013-05-16 07:39:15,1368670155.0,tibx,21.07,280.32490974729245,1633.77002,42.61136349994364,237.7135462473488,61.81,31.88,3.28,3.74,10.69,16.83,6.64,12.71,6.47,3130000000.0,3130000000.0,16.86,1.50,3.02,14.90,3.02,741800000.0,14.90,110870000.0,0.66,54.00,5.40,806660000.0,4.99,563380000.0,2.53,5.64,259459999.99999997,1.46,5.19,83.40,2750000.0,0.70,2.00,2940000.0,outperform
879,2005-02-05 05:42:01,1107562321.0,tif,30.83,0.0,1084.560059,0.0,0.0,0.438,22.10,2.10,2.96,9.79,16.46,8.56,14.22,14.278,4490000000.0,4990000000.0,18.91,1.25,2.35,10.96,2.35,1160000000.0,10.96,208210000.0,1.40,13.50,17.20,129780000.0,0.89,660580000.0,2.826,10.359,116470000.0,2.228,16.36,93.13,6140000.0,3.316,5.05,5910000.0,underperform
880,2013-05-12 23:33:22,1368381802.0,tif,76.5,148.13493350632504,883.919983,-18.499674069225513,166.63460757555055,36.74,23.54,2.54,3.70,10.97,18.38,9.91,16.78,29.94,10180000000.0,10180000000.0,19.32,1.86,2.68,11.82,2.68,2160000000.0,11.82,416160000.0,3.25,0.70,4.10,506200000.0,3.98,959270000.0,5.37,20.47,328290000.0,1.75,11.98,87.40,8010000.0,6.30,7.30,9140000.0,outperform
881,2012-06-16 12:20:06,1339829406.0,tjx,42.46,41.81696726786907,1805.089966,75.70008612135884,-33.88311885348977,23.62,19.81,1.31,9.35,6.94,11.35,20.46,51.10,31.58,30510000000.0,30510000000.0,15.73,1.42,1.28,9.57,1.28,6340000000.0,9.57,1650000000.0,2.14,57.60,11.10,1740000000.0,2.35,786890000.0,1.66,4.50,2480000000.0,0.52,0.58,93.80,6050000.0,1.00,0.90,8470000.0,underperform
882,2012-11-04 14:13:33,1352018613.0,tjx,41.52,38.67735470941884,1136.76001,10.647577360870846,28.029777348547995,23.19,18.39,1.28,9.19,7.10,11.64,21.08,53.03,32.50,29550000000.0,29550000000.0,14.88,1.37,1.22,8.91,1.22,6340000000.0,8.91,1720000000.0,2.26,20.90,8.70,1800000000.0,2.44,786180000.0,1.66,4.61,2900000000.0,0.48,0.56,92.20,6660000.0,1.30,1.00,5740000.0,outperform
883,2013-05-13 08:02:09,1368412329.0,tjx,50.96,70.20708082832331,1157.439941,12.660477396947927,57.54660343137539,21.13,19.98,1.43,10.06,7.37,12.00,21.82,55.47,35.28,35620000000.0,35620000000.0,16.03,1.52,1.38,9.85,1.38,7360000000.0,9.85,1910000000.0,2.55,27.30,15.10,2049999999.9999998,2.83,774550000.0,1.52,5.06,3050000000.0,0.53,0.63,92.20,6210000.0,1.60,1.00,7230000.0,outperform
884,2013-05-17 00:54:52,1368732292.0,tmo,85.5,80.0,1897.449951,85.55515651153195,-5.555156511531948,45.63,25.24,2.44,1.98,9.78,13.10,3.82,8.54,34.98,36420000000.0,36420000000.0,14.47,1.51,2.88,13.76,2.88,5300000000.0,13.76,1320000000.0,3.39,21.20,4.40,1010000000.0,2.81,7120000000.0,2.23,43.46,1950000000.0,0.93,0.17,90.30,3280000.0,0.90,1.20,3480000.0,underperform
885,2013-05-16 21:50:50,1368721250.0,trip,59.03,100.03388681802778,1633.77002,31.270796393895957,68.76309042413183,48.90,40.68,10.52,10.63,25.74,38.46,17.24,36.14,5.71,8500000000.0,8500000000.0,26.95,1.69,10.50,26.19,10.50,750890000.0,26.19,208260000.0,1.45,29.50,25.10,406140000.0,2.83,391310000.0,3.35,5.58,253010000.0,0.32,28.34,94.20,11870000.0,6.90,10.60,10950000.0,outperform
886,2011-07-09 18:31:47,1310216507.0,trv,58.66,10.201014465526958,1382.839966,56.957188799747506,-46.756174334220546,26.19,8.02,0.97,0.98,13.45,19.20,2.84,13.13,55.50,25360000000.0,25360000000.0,9.76,1.37,1.00,4.49,1.00,11900000000.0,4.49,3380000000.0,7.32,29.70,2.60,5930000000.0,14.17,6610000000.0,0.43,59.90,25360000000.0,0.52,0.28,87.60,10920000.0,3.50,2.60,11150000.0,underperform
887,2013-02-06 06:58:34,1360114114.0,trv,78.65,47.75502536163819,817.369995,-7.225637254641168,54.98066261627936,25.00,12.48,1.14,1.16,9.61,13.77,2.11,9.91,66.65,32049999999.999996,32049999999.999996,10.56,1.17,1.25,7.33,1.25,9170000000.0,7.33,2450000000.0,6.30,50.80,1.60,3840000000.0,10.18,6350000000.0,0.38,67.32,3230000000.0,0.81,0.25,84.60,4610000.0,2.20,1.20,5200000.0,outperform
888,2011-12-15 23:35:00,1323972300.0,tsn,20.53,49.63556851311953,1380.030029,-32.99816630021596,82.6337348133355,38.38,10.42,0.23,1.30,2.32,3.98,7.36,13.39,86.50,8840000000.0,8840000000.0,8.59,1.31,0.27,4.93,0.27,2200000000.0,4.93,750000000.0,1.97,54.50,12.90,716000000.0,1.94,2180000000.0,2.01,15.29,1050000000.0,0.71,2.08,69.60,13070000.0,3.90,4.40,13960000.0,outperform
889,2012-01-12 23:22:23,1326390743.0,tsn,19.96,45.481049562682216,1108.859985,-46.16374227367264,91.64479183635486,38.38,10.13,0.23,1.29,2.32,3.98,7.36,13.39,86.50,8770000000.0,8770000000.0,8.53,1.29,0.27,4.89,0.27,2200000000.0,4.89,750000000.0,1.97,54.50,12.90,716000000.0,1.94,2180000000.0,2.01,15.29,1050000000.0,0.71,1.81,89.50,12040000.0,3.20,4.10,13070000.0,outperform
890,2013-05-13 08:04:24,1368412464.0,tsn,24.75,80.3935860058309,1157.439941,-43.805136979109996,124.1987229849409,39.52,16.98,0.26,1.45,1.58,3.58,6.52,8.76,93.71,10390000000.0,10390000000.0,9.86,1.41,0.31,6.12,0.31,2160000000.0,6.12,529000000.0,1.46,42.80,1.80,809000000.0,2.28,2420000000.0,1.94,17.12,963000000.0,0.60,1.86,91.50,13580000.0,3.60,4.80,12580000.0,outperform
891,2005-02-17 23:00:16,1108661416.0,tss,24.35,0.0,1881.140015,0.0,0.0,0.007,32.64,4.12,5.81,10.64,17.02,12.13,19.35,5.87,4790000000.0,4660000000.0,22.76,1.80,4.03,15.34,4.03,726900000.0,15.34,147010000.0,0.75,12.10,10.30,114880000.0,0.58,5810000.0,1.622,4.175,276330000.0,0.672,84.46,6.47,1630000.0,20.111,5.32,1750000.0,underperform
892,2013-05-16 22:42:43,1368724363.0,twc,97.22,0.0,1633.77002,0.0,0.0,386.40,13.75,1.33,4.19,10.01,21.01,5.79,30.09,71.68,52100000000.0,52100000000.0,12.64,1.19,2.40,6.83,2.40,11440000000.0,6.83,2160000000.0,7.07,5.00,6.60,3290000000.0,11.31,26820000000.0,0.78,23.70,5540000000.0,0.91,0.08,92.00,6860000.0,2.20,2.30,9440000.0,underperform
893,2005-04-08 02:12:49,1112906569.0,twx,17.88,3.712296983758704,1175.650024,-17.151736970826935,20.86403395458564,0.368,26.18,1.92,1.33,7.62,14.65,2.64,5.50,8.946,82170000000.0,96940000000.0,19.87,2.04,2.30,14.27,2.30,17640000000.0,14.27,3210000000.0,0.68,27.50,6.40,6140000000.0,1.34,22380000000.0,1.001,13.244,6620000000.0,2.186,3.83,72.55,64200000.0,3.428,1.45,60080000.0,outperform
894,2012-04-05 05:26:08,1333583768.0,twx,36.92,114.15313225058009,917.580017,-35.33797554813039,149.49110779871046,65.18,13.62,1.25,1.22,9.96,20.91,5.63,9.16,27.70,52400000000.0,52400000000.0,10.12,0.99,1.81,7.51,1.81,12660000000.0,7.51,2870000000.0,2.71,0.50,4.90,3480000000.0,3.59,19520000000.0,1.51,30.76,3430000000.0,1.11,0.07,88.20,35850000.0,4.60,3.30,33940000.0,outperform
895,2012-04-05 17:48:40,1333628320.0,twx,36.74,113.10904872389796,917.580017,-35.33797554813039,148.44702427202833,65.18,13.56,1.24,1.20,9.96,20.91,5.63,9.16,27.70,51850000000.0,51850000000.0,10.07,0.97,1.79,7.43,1.79,12660000000.0,7.43,2870000000.0,2.71,0.50,4.90,3480000000.0,3.59,19520000000.0,1.51,30.76,3430000000.0,1.11,0.07,88.20,35850000.0,4.60,3.30,33940000.0,outperform
896,2013-05-13 00:07:36,1368383856.0,twx,60.94,253.48027842227384,1157.439941,-18.435004708137054,271.9152831304109,64.82,18.73,1.99,1.90,11.00,22.77,6.11,10.56,30.34,73750000000.0,73750000000.0,14.27,1.33,2.57,9.93,2.57,12800000000.0,9.93,3140000000.0,3.25,23.50,0.60,2490000000.0,2.67,19440000000.0,1.55,32.15,3760000000.0,1.23,0.08,87.00,11830000.0,1.70,1.30,15190000.0,outperform
897,2011-11-08 15:47:01,1320747421.0,txn,31.51,1.2532133676092563,1234.719971,9.713874592915413,-8.460661225306158,52.61,13.13,2.60,3.27,20.81,28.04,14.45,27.44,11.93,39210000000.0,39210000000.0,13.58,1.36,2.83,8.17,2.83,7490000000.0,8.17,2840000000.0,2.40,30.00,7.30,2620000000.0,2.29,5800000000.0,2.10,9.65,39210000000.0,1.16,0.06,81.40,35300000.0,2.40,3.00,31880000.0,underperform
898,2013-05-14 09:35:05,1368504305.0,txn,36.54,17.41645244215938,1337.77002,18.8706230203528,-1.4541705781934198,51.89,22.63,3.22,3.70,14.74,20.77,8.23,16.86,11.21,42900000000.0,42900000000.0,17.40,2.84,3.41,11.05,3.41,6370000000.0,11.05,1820000000.0,1.62,36.60,7.60,3860000000.0,3.48,5680000000.0,2.64,9.87,3320000000.0,1.19,0.08,84.50,26500000.0,2.60,2.90,28170000.0,underperform
899,2004-02-15 06:56:40,1076808400.0,txt,55.9,0.0,1419.040039,0.0,0.0,0.549,27.31,0.79,2.14,2.98,4.07,1.89,7.84,71.66,7600000000.0,9160000000.0,0.00,1.58,0.93,18.35,0.93,2440000000.0,18.35,281000000.0,2.047,174.70,13.50,486000000.0,3.57,2029999999.9999998,1.592,26.67,1150000000.0,1.086,1.12,64.75,2130000.0,2.893,1.58,2270000.0,underperform
900,2005-04-18 07:52:22,1113790942.0,tyc,31.33,11.972837741243737,2114.48999,83.63875654370754,-71.6659188024638,0.484,21.99,1.56,1.97,7.49,13.50,4.80,10.03,18.364,63070000000.0,75170000000.0,13.62,1.03,1.85,9.83,1.85,14500000000.0,9.83,3030000000.0,1.43,193.90,9.10,3440000000.0,1.71,15530000000.0,1.884,15.934,5140000000.0,2.007,1.00,84.14,58660000.0,5.687,2.94,54510000.0,underperform
901,2012-02-11 10:15:16,1328935516.0,tyc,49.25,76.01858470335954,848.8099980000001,-26.282738006914425,102.30132271027396,29.03,16.57,1.33,1.61,8.19,12.04,4.89,9.88,36.72,25860000000.0,25860000000.0,11.92,1.04,1.51,7.61,1.51,6610000000.0,7.61,1410000000.0,2.97,49.50,3.90,1010000000.0,2.20,4170000000.0,1.54,30.84,2530000000.0,0.95,0.17,89.30,2620000.0,0.90,0.60,4990000.0,outperform
902,2012-07-14 05:46:54,1342225014.0,ua,47.4,-6.19433999604196,1261.01001,-36.097032183953814,29.902692187911853,11.24,49.95,3.13,7.16,6.44,10.75,12.88,16.58,15.02,4800000000.0,4800000000.0,31.39,1.80,3.11,23.49,3.11,712840000.0,23.49,98910000.0,0.95,20.80,22.90,107050000.0,1.03,75780000.0,3.80,6.47,27670000.0,1.08,5.73,87.30,6260000.0,2.70,9.40,6340000.0,outperform
903,2013-05-12 08:25:31,1368327331.0,ua,59.85,18.44448842271918,883.919983,-55.2064537333775,73.65094215609668,7.17,52.64,3.21,7.31,6.34,10.29,12.00,16.07,18.43,6090000000.0,6090000000.0,32.53,1.92,3.17,25.17,3.17,879300000.0,25.17,121600000.0,1.14,46.70,22.70,255720000.0,2.43,60440000.0,4.30,8.03,198270000.0,1.11,5.37,94.40,11910000.0,7.00,16.50,13570000.0,outperform
904,2004-05-16 21:45:38,1084724138.0,unh,62.52,19.838987924094308,1553.280029,35.585412953606536,-15.746425029512228,0.332,19.57,1.28,5.29,6.59,10.53,11.95,37.68,48.492,38500000000.0,37970000000.0,14.14,0.97,1.27,10.96,1.27,8109999999.999999,10.96,1980000000.0,3.194,35.00,15.20,2930000000.0,4.76,2400000000.0,0.705,11.77,3000000000.0,0.29,37.00,89.95,11120000.0,5.09,2.87,12670000.0,underperform
905,2005-03-08 23:39:40,1110305380.0,unh,90.35,73.18382211999231,1161.170044,1.3582335352986565,71.82558858469366,0.375,22.92,1.57,5.47,6.95,11.02,11.23,31.35,56.865,57960000000.0,58020000000.0,16.16,1.11,1.56,12.97,1.56,10220000000.0,12.97,2590000000.0,3.94,35.00,15.20,4510000000.0,7.02,4019999999.9999995,0.727,16.667,3760000000.0,0.248,5.00,88.06,7360000.0,2.478,1.21,9780000.0,outperform
906,2011-10-08 20:48:09,1318087089.0,unh,44.89,-13.954379911826722,1230.959961,7.450177383012245,-21.404557294838966,40.91,10.07,0.49,1.76,5.01,8.58,8.34,18.90,90.12,47200000000.0,47200000000.0,9.41,0.90,0.48,5.13,0.48,25310000000.0,5.13,4930000000.0,4.46,12.80,8.50,12310000000.0,11.44,11190000000.0,0.74,25.60,47200000000.0,0.82,0.63,86.50,17000000.0,2.20,1.60,14190000.0,underperform
907,2013-02-06 07:11:25,1360114885.0,unh,57.77,10.734138393712863,817.369995,-28.651984034514154,39.38612242822702,50.31,10.94,0.52,1.85,5.00,8.37,7.78,17.94,105.75,63130000000.0,63130000000.0,9.64,0.92,0.57,5.98,0.57,27530000000.0,5.98,5530000000.0,5.28,1.10,11.00,11440000000.0,11.03,16750000000.0,0.78,30.07,7160000000.0,0.50,0.64,88.40,12340000.0,1.90,1.20,6500000.0,outperform
908,2004-09-04 18:53:12,1094304192.0,unp,57.24,0.0,1137.589966,0.0,0.0,0.652,15.62,1.26,1.19,8.07,15.66,2.83,7.93,45.159,14840000000.0,22370000000.0,13.44,1.77,1.89,7.6,1.89,3200000000.0,7.6,956000000.0,3.665,18.20,7.50,657000000.0,2.53,8189999999.999999,0.948,48.473999,2290000000.0,0.36,5.52,79.70,1850000.0,1.936,0.76,1430000.0,underperform
909,2004-12-14 06:56:14,1102987574.0,unp,62.1,8.490566037735848,1314.160034,15.521415736537886,-7.030849698802038,0.643,18.90,1.33,1.26,7.17,14.04,2.53,6.96,45.765,16120000000.000002,23200000000.0,16.39,1.99,1.94,8.34,1.94,3200000000.0,8.34,858000000.0,3.286,18.20,7.50,914000000.0,3.52,8160000000.0,0.95,48.951,2370000000.0,0.326,0.84,79.90,2710000.0,2.348,1.05,2870000.0,underperform
910,2005-02-05 16:23:38,1107600818.0,unp,59.17,3.3717679944095034,1084.560059,-4.66160115550809,8.033369149917593,0.643,25.67,1.28,1.20,4.94,10.60,1.78,4.81,46.587,15360000000.0,22510000000.0,13.06,1.88,1.84,9.36,1.84,3200000000.0,9.36,604000000.0,2.30,18.20,7.50,977000000.0,3.76,8130000000.000001,0.91,48.951,2370000000.0,0.378,0.84,80.21,3080000.0,2.205,1.20,2760000.0,outperform
911,2011-08-16 01:34:54,1313438694.0,unp,93.85,63.958770090845555,1770.609985,55.64571048616299,8.313059604682564,48.83,15.62,2.49,2.47,16.39,28.61,7.51,16.71,36.99,53140000000.0,53140000000.0,11.89,0.84,2.93,7.88,2.93,12640000000.0,7.88,2980000000.0,6.01,10.40,16.20,1060000000.0,2.16,8940000000.0,1.17,37.52,53140000000.0,1.14,0.24,85.10,4580000.0,1.60,0.90,4400000.0,outperform
912,2012-01-11 12:25:39,1326264939.0,ups,74.19,1.9233411182854667,816.210022,-32.2247967210829,34.14813783936837,157.84,18.00,1.37,9.21,7.85,12.41,11.91,50.13,53.00,78560000000.0,78560000000.0,15.55,1.48,1.50,9.50,1.50,37860000000.0,9.50,4110000000.0000005,4.12,5.10,8.00,5450000000.0,5.65,12420000000.0,1.68,8.06,5270000000.0,1.05,0.04,69.00,13690000.0,3.00,1.90,11700000.0,outperform
913,2012-03-17 08:46:37,1331954197.0,ups,78.41,7.720840774831695,2074.330078,72.24505815247385,-64.52421737764215,156.88,20.42,1.43,10.83,7.16,11.39,11.07,50.20,54.13,82050000000.0,82050000000.0,14.20,1.18,1.55,10.48,1.55,39600000000.0,10.48,3800000000.0,3.84,16.00,5.60,4280000000.0000005,4.46,11150000000.0,1.89,7.29,7070000000.0,0.99,0.04,69.00,12740000.0,3.10,1.70,12540000.0,underperform
914,2012-09-11 10:52:06,1347340926.0,ups,73.05,0.35719192196729066,888.669983,-26.207976963928036,26.56516888589533,169.96,18.37,1.30,9.17,7.22,11.39,10.60,48.37,55.65,75390000000.0,75390000000.0,13.99,1.43,1.40,9.48,1.40,39600000000.0,9.48,3880000000.0,3.98,2.20,1.20,7320000000.0,7.64,13130000000.0,1.75,7.96,7610000000.0,0.95,0.04,70.90,11650000.0,3.40,1.60,12450000.0,outperform
915,2004-08-16 21:44:35,1092672875.0,urbn,28.73,0.0,1563.069946,0.0,0.0,2.677,33.96,3.27,6.57,10.30,17.26,19.05,24.11,8.216,2320000000.0,2120000000.0,23.94,0.92,3.12,14.84,3.12,213470000.0,14.84,69890000.0,0.846,76.50,29.70,102290000.0,1.26,2.677,2.677,4.178,92840000.0,1.535,38.81,58.20,15550000.0,3.997,31.41,6750000.0,underperform
916,2005-02-04 06:11:13,1107477673.0,utx,100.5,0.0,1267.430054,0.0,0.0,0.399,18.22,1.41,3.91,8.07,10.97,8.14,22.02,74.075,51360000000.0,54240000000.0,14.89,1.50,1.45,9.96,1.45,8529999999.999999,9.96,2790000000.0,5.52,5.60,10.00,2260000000.0,4.43,5590000000.0,1.199,25.513,3640000000.0,0.978,0.69,77.91,3410000.0,1.678,0.67,3360000.0,underperform
917,2012-01-12 13:31:37,1326355297.0,utx,76.7,-23.681592039800993,1108.859985,-12.511149510740566,-11.170442529060427,47.52,14.39,1.20,3.08,8.35,15.02,8.89,22.39,64.85,74890000000.0,74890000000.0,13.75,1.26,1.29,7.42,1.29,14910000000.0,7.42,4850000000.0,5.33,10.50,8.70,5970000000.0,6.58,11360000000.0,1.32,24.93,6250000000.0,1.15,0.08,84.30,10550000.0,2.50,1.30,11740000.0,underperform
918,2013-02-06 08:51:52,1360120912.0,utx,89.26,-11.184079601990044,817.369995,-35.50965653525523,24.32557693326519,85.04,15.77,1.39,3.10,8.89,11.67,5.58,20.60,64.50,98650000000.0,98650000000.0,12.77,1.14,1.71,11.95,1.71,16040000000.0,11.95,4840000000.0,5.66,55.20,9.90,4820000000.0,5.36,23220000000.0,1.25,28.82,6650000000.0,1.14,0.09,83.60,8940000.0,2.30,1.10,8039999.999999999,outperform
919,2013-05-16 08:18:14,1368672494.0,utx,95.81,-4.666666666666664,1633.77002,28.90415647347432,-33.57082314014099,82.05,14.35,1.48,3.36,10.16,14.08,6.99,20.49,66.49,105620000000.0,105620000000.0,13.81,1.15,1.77,10.51,1.77,15560000000.0,10.51,4920000000.0,6.68,283.60,16.00,4770000000.0,5.19,22820000000.0,1.29,28.49,6040000000.0,1.13,0.10,84.10,7880000.0,2.30,1.00,8590000.0,underperform
920,2005-02-05 16:20:40,1107600640.0,var,38.9,0.0,1084.560059,0.0,0.0,0.094,33.08,4.18,8.46,13.54,20.72,14.87,27.70,8.688,5190000000.0,4900000000.0,23.58,1.28,3.97,17.43,3.97,517480000.0,17.43,167240000.0,1.18,27.80,18.60,351950000.0,2.64,58500000.0,1.941,4.578,233910000.0,0.311,0.54,87.85,4470000.0,6.589,3.37,4120000.0,underperform
921,2012-10-18 03:58:48,1350512928.0,vfc,168.86,211.7799113737076,2052.22998,73.40346261089988,138.3764487628077,55.59,20.38,1.79,4.07,8.96,12.16,9.70,21.15,94.26,20680000000.0,20680000000.0,15.38,1.37,2.00,13.96,2.00,4330000000.0,13.96,928530000.0,8.29,20.00,16.40,330510000.0,3.01,2520000000.0,1.89,41.34,1200000000.0,0.93,0.57,87.50,2110000.0,3.70,2.40,1880000.0,outperform
922,2013-05-12 16:50:28,1368357628.0,vfc,183.12,238.10930576070905,883.919983,-25.31305593578369,263.4223616964927,39.57,17.94,1.82,3.91,10.44,14.08,10.13,23.93,99.68,21770000000.0,21770000000.0,15.03,1.55,1.99,12.21,1.99,5060000000.0,12.21,1140000000.0,10.21,25.60,2.20,300440000.0,2.74,2009999999.9999998,1.91,46.24,1400000000.0,0.93,20.25,90.80,2140000.0,3.90,2.40,2670000.0,outperform
923,2005-03-07 01:10:01,1110138001.0,vlo,73.86,0.0,1117.48999,0.0,0.0,0.635,14.01,0.38,2.64,2.97,4.93,8.35,23.36,179.397,18960000000.0,23070000000.0,13.26,1.75,0.47,7.65,0.47,4380000000.0,7.65,1430000000.0,5.27,579.20,40.70,680800000.0,2.65,4590000000.0,1.146,27.400999,2820000000.0,0.965,2.82,80.50,6460000.0,1.63,2.59,7220000.0,underperform
924,2012-01-07 22:39:22,1325956162.0,vlo,20.37,-72.42079610073111,1191.369995,6.6112453499471595,-79.03204145067826,45.88,7.25,0.10,0.66,1.43,3.48,6.20,13.91,199.18,16219999999.999998,16219999999.999998,5.26,0.18,0.14,2.99,0.14,7780000000.0,2.99,2230000000.0,2.81,312.00,61.10,2830000000.0,5.05,7650000000.0,1.36,29.81,4750000000.0,1.20,0.36,79.40,10950000.0,1.00,1.90,10640000.0,underperform
925,2005-03-07 06:11:03,1110156063.0,vmc,59.65,0.0,1117.48999,0.0,0.0,0.302,23.61,2.43,2.97,10.65,16.73,7.25,13.46,23.676,6110000000.0,6270000000.0,18.30,1.66,2.55,9.56,2.55,583470000.0,9.56,261410000.00000003,2.53,14.80,3.40,450660000.0,4.4,607750000.0,3.328,19.607,532520000.0,0.714,26.96,73.69,2890000.0,6.596,3.86,2120000.0,underperform
926,2004-04-14 16:43:18,1081941198.0,vz,37.2,0.0,1332.869995,0.0,0.0,1.356,29.48,1.52,3.07,5.18,11.06,2.09,10.25,24.367,103020000000.0,145360000000.0,14.76,6.83,2.15,6.89,2.15,67620000000.00001,6.89,3510000000.0,1.262,948.60,0.60,2870000000.0,1.04,45380000000.0,0.688,12.084,22300000000.0,1.014,1.00,54.21,23700000.0,3.362,0.86,15380000.0,underperform
927,2004-12-09 07:57:30,1102559250.0,vz,41.35,11.155913978494619,1288.119995,-3.35741671489874,14.513330693393359,1.152,19.42,1.63,3.26,8.47,17.47,3.63,17.45,25.026,114500000000.0,153530000000.0,15.55,3.15,2.19,5.9,2.19,45970000000.0,5.9,5940000000.0,2.129,24.60,0.20,1600000000.0,0.58,40520000000.0,0.767,12.703,21700000000.0,0.969,1.00,57.85,18950000.0,2.502,0.69,19030000.0,outperform
928,2005-01-17 01:53:02,1105906982.0,vz,36.84,-0.9677419354838694,1883.680054,41.32511505745164,-42.29285699293551,1.152,17.30,1.46,2.92,8.47,17.47,3.63,17.45,25.026,102010000000.0,140930000000.0,14.01,2.94,2.01,5.41,2.01,45970000000.0,5.41,5940000000.0,2.129,24.60,0.20,1600000000.0,0.58,40520000000.0,0.767,12.703,21700000000.0,1.003,1.00,57.93,16410000.0,2.899,0.60,18950000.0,underperform
929,2004-09-18 08:36:56,1095476816.0,wag,37.07,0.0,2091.179932,0.0,0.0,1.932,29.17,1.04,4.73,3.61,5.69,11.01,17.57,35.212,37980000000.0,37200000000.0,24.88,1.84,1.02,17.99,1.02,8800000000.0,17.99,1310000000.0,1.271,15.40,13.30,1580000000.0,1.54,1.932,1.932,7.821,1780000000.0,0.251,0.68,60.83,17920000.0,6.584,1.76,16760000.000000002,underperform
930,2005-01-12 14:20:58,1105519858.0,wag,41.67,12.408956029134075,877.5200199999999,-58.037086786657255,70.44604281579133,1.805,29.87,1.10,5.05,3.72,5.78,11.12,18.08,37.523,42560000000.0,41250000000.0,23.95,1.77,1.07,18.29,1.07,10200000000.0,18.29,1440000000.0,1.395,15.70,15.40,1310000000.0,1.29,1.805,1.805,8.244,1650000000.0,0.279,0.67,61.38,15270000.0,6.712,1.50,16270000.0,outperform
